Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category
Maria Guest house,https://mariahouse.tripcombined.com/,+351965056826,"R. 5 de Outubro 36, 8200-109 Albufeira, Portugal","4,5",,PT,R. 5 de Outubro 36,37.0879423,-8.2532344,"Hotel de 2 estrelas in Portimão, Portugal",https://www.google.com/maps/place/Maria+Guest+house/data=!4m10!3m9!1s0xd1acc259a5e607f:0x3f54ac333678ccd3!5m2!4m1!1i2!8m2!3d37.0879423!4d-8.2532344!16s%2Fg%2F11dzdflyrh!19sChIJf2BemiXMGg0R08x4NjOsVD8?authuser=0&hl=pt-BR&rclk=1,No,
Lagos Atlantic Hotel,http://www.lagosatlantichotel.com/,+351282761527,"Est do Monte Carapeto nº 9, 8600-515 Lagos, Portugal","4,7",,PT,Est do Monte Carapeto nº 9,37.0892069,-8.6858164,"Hotel de 4 estrelas in Portimão, Portugal",https://www.google.com/maps/place/Lagos+Atlantic+Hotel/data=!4m10!3m9!1s0xd1b316c59db6047:0x641b6c6130237cfb!5m2!4m1!1i2!8m2!3d37.0892069!4d-8.6858164!16s%2Fg%2F11f714mw8x!19sChIJR2DbWWwxGw0R-3wjMGFsG2Q?authuser=0&hl=pt-BR&rclk=1,No,
Hotel Belavista da Luz,https://www.belavistadaluz.com/,+351282788655,"Urbanização Marluz 1, 8600-147 Luz, Portugal","4,3",,PT,Urbanização Marluz 1,37.091166,-8.7330769,"Hotel de 4 estrelas in Portimão, Portugal",https://www.google.com/maps/place/Hotel+Belavista+da+Luz/data=!4m10!3m9!1s0xd1b310aee1ba139:0x74de25c23b9a253a!5m2!4m1!1i2!8m2!3d37.091166!4d-8.7330769!16s%2Fg%2F1th1w9ss!19sChIJOaEb7goxGw0ROiWaO8Il3nQ?authuser=0&hl=pt-BR&rclk=1,No,
Albufeira lounge Hotel,https://www.albufeiraloungehotel.com/,+351289508154,"R. de Brejos 2, 8200-101 Albufeira, Portugal","4,3",,PT,R. de Brejos 2,37.103686,-8.235072,"Albergue in Portimão, Portugal",https://www.google.com/maps/place/Albufeira+lounge+Hotel/data=!4m10!3m9!1s0xd1acea44c946735:0x41072dc86b8ec57b!5m2!4m1!1i2!8m2!3d37.103686!4d-8.235072!16s%2Fg%2F11m6x_h6kp!19sChIJNWeUTKTOGg0Re8WOa8gtB0E?authuser=0&hl=pt-BR&rclk=1,No,
Monchique Resort & Spa,https://www.monchiqueresort.com/,+351282240100,"Lugar do Montinho, 8550-232, Portugal","4,5",,PT,Lugar do Montinho,37.2796151,-8.5515364,"Hotel Resort in Portimão, Portugal",https://www.google.com/maps/place/Monchique+Resort+%26+Spa/data=!4m10!3m9!1s0xd1b21e67b2fffff:0xcae67e0f432ea9ac!5m2!4m1!1i2!8m2!3d37.2796151!4d-8.5515364!16s%2Fg%2F11cm_gt_6s!19sChIJ__8ve-YhGw0RrKkuQw9-5so?authuser=0&hl=pt-BR&rclk=1,No,
Ukino Palmeiras Village - Family Resort,https://ukino-hotels.com/ukino-palmeiras-village/,+351300304761,"Q.ta das Palmeiras 4, Alporchinhos, 8400-450 Porches, Portugal","4,3",,PT,Alporchinhos,37.1012577,-8.3855081,"Hotel Resort in Portimão, Portugal",https://www.google.com/maps/place/Ukino+Palmeiras+Village+-+Family+Resort/data=!4m10!3m9!1s0xd1ad1450bb37d21:0x4651a7f684c67ce2!5m2!4m1!1i2!8m2!3d37.1012577!4d-8.3855081!16s%2Fg%2F11bbrp6lbp!19sChIJIX2zC0XRGg0R4nzGhPanUUY?authuser=0&hl=pt-BR&rclk=1,No,
GoodFeeling - Hostel & Guesthouse,http://www.thegoodfeeling.com/,+351914658807,"Sitio Eiras De Cima - Raposeira, 8650-282 Sagres, Portugal","4,6",,PT,Sitio Eiras De Cima - Raposeira,37.0829765,-8.8916307,"Albergue in Portimão, Portugal",https://www.google.com/maps/place/GoodFeeling+-+Hostel+%26+Guesthouse/data=!4m10!3m9!1s0xd1b491acdecff3b:0xd62148f3f7fe2cc2!5m2!4m1!1i2!8m2!3d37.0829765!4d-8.8916307!16s%2Fg%2F1vpq84rq!19sChIJO__szRpJGw0Rwiz-9_NIIdY?authuser=0&hl=pt-BR&rclk=1,No,
Boavista Golf & Spa,http://www.boavistaresort.pt/,+351282000100,"Urbanização Quinta Boavista, Atalaia, 8600-281 Lagos, Portugal","4,6",,PT,Atalaia,37.1028648,-8.7068441,"Hotel Resort in Portimão, Portugal",https://www.google.com/maps/place/Boavista+Golf+%26+Spa/data=!4m10!3m9!1s0xd1b3107836f11af:0xc25eedf65ce11295!5m2!4m1!1i2!8m2!3d37.1028648!4d-8.7068441!16s%2Fg%2F1th64n39!19sChIJrxFvgwcxGw0RlRLhXPbtXsI?authuser=0&hl=pt-BR&rclk=1,No,
Hostel CC Portimao,,+351933091660,"R. Frei Luís das Chagas 7, 8500-679 Portimão, Portugal","3,4",,PT,R. Frei Luís das Chagas 7,37.1361584,-8.5474571,"Albergue in Portimão, Portugal",https://www.google.com/maps/place/Hostel+CC+Portimao/data=!4m10!3m9!1s0xd1b295bdfb4ead9:0x5bc16812ef0bbffb!5m2!4m1!1i2!8m2!3d37.1361584!4d-8.5474571!16s%2Fg%2F11vx3js58_!19sChIJ2eq031spGw0R-78L7xJowVs?authuser=0&hl=pt-BR&rclk=1,No,
Pestana Dom João II,https://www.pestana.com/en/hotel/pestana-dom-joao?utm_source=google-my-business&utm_medium=organicsearch&utm_campaign=pestana-dom-joao-partoo,+351282400700,"R. da Torralta Praia do, 8500-088 Alvor, Portugal","4,4",,PT,R. da Torralta Praia do,37.1227249,-8.5872273,"Hotel Resort in Portimão, Portugal",https://www.google.com/maps/place/Pestana+Dom+Jo%C3%A3o+II/data=!4m10!3m9!1s0xd194f2a75797e6b:0xbfb607a55c3e0ea8!5m2!4m1!1i2!8m2!3d37.1227249!4d-8.5872273!16s%2Fg%2F1tql60yz!19sChIJa355dSpPGQ0RqA4-XKUHtr8?authuser=0&hl=pt-BR&rclk=1,No,
The 17 Hostel,https://www.hoteisdirect.com/the-17-hostel/,+351282094843,"R. Lançarote de Freitas 32, 8600-634 Lagos, Portugal","4,2",,PT,R. Lançarote de Freitas 32,37.0995501,-8.6726677,"Albergue in Portimão, Portugal",https://www.google.com/maps/place/The+17+Hostel/data=!4m10!3m9!1s0xd1b31cfb6ec2f1f:0x90a667768a4d3dac!5m2!4m1!1i2!8m2!3d37.0995501!4d-8.6726677!16s%2Fg%2F11f4wtn79c!19sChIJHy_sts8xGw0RrD1NinZnppA?authuser=0&hl=pt-BR&rclk=1,No,
Marina Club Lagos Resort,http://www.marinaclub.pt/,+351282790600,"Edifício da Administração Marina de Lagos, 8600-315 Lagos, Portugal","4,4",,PT,Edifício da Administração Marina de Lagos,37.1108873,-8.6725573,"Hotel Resort in Portimão, Portugal",https://www.google.com/maps/place/Marina+Club+Lagos+Resort/data=!4m10!3m9!1s0xd1b303269207497:0xb9f07ca51df65cd3!5m2!4m1!1i2!8m2!3d37.1108873!4d-8.6725573!16s%2Fg%2F1ptx3qnkf!19sChIJl3QgaTIwGw0R01z2HaV88Lk?authuser=0&hl=pt-BR&rclk=1,No,
Pestana Viking,https://www.pestana.com/en/hotel/pestana-viking?utm_source=google-my-business&utm_medium=organicsearch&utm_campaign=pestana-viking-partoo,+351282320500,"Escadinhas da Cova Redonda Praia Senhora da Rocha, Porches, 8400-450 Armação de Pêra, Portugal","4,3",,PT,Porches,37.0980551,-8.384202,"Hotel Resort in Portimão, Portugal",https://www.google.com/maps/place/Pestana+Viking/data=!4m10!3m9!1s0xd1ad14ffb8baf9b:0xcb567cc3b25281c1!5m2!4m1!1i2!8m2!3d37.0980551!4d-8.384202!16s%2Fg%2F1vtqxcb4!19sChIJm6-L-0_RGg0RwYFSssN8Vss?authuser=0&hl=pt-BR&rclk=1,No,
Racing Mackerel Hostel,http://www.racingmackerel.com/,+351912694923,"n, Tv. do Forno 13, 8600-632 Lagos, Portugal","4,1",,PT,Tv. do Forno 13,37.0985915,-8.6726991,"Albergue in Portimão, Portugal",https://www.google.com/maps/place/Racing+Mackerel+Hostel/data=!4m10!3m9!1s0xd1b31cfbe248527:0x352105332a76195!5m2!4m1!1i2!8m2!3d37.0985915!4d-8.6726991!16s%2Fg%2F11bvtsbcss!19sChIJJ4Ukvs8xGw0RlWGnMlMQUgM?authuser=0&hl=pt-BR&rclk=1,No,
"Quinta Alma, Ecological Retreat Farm",https://quintaalma.com/,+351916787601,"Sitio do Trancao, Sítio do Trancão, 8670-052 Aljezur, Portugal","4,6",,PT,Sítio do Trancão,37.295612,-8.773227,"Albergue in Portimão, Portugal","https://www.google.com/maps/place/Quinta+Alma,+Ecological+Retreat+Farm/data=!4m10!3m9!1s0xd1b3e6b05f1d4cd:0x970d0a831afa7eac!5m2!4m1!1i2!8m2!3d37.295612!4d-8.773227!16s%2Fg%2F11dfgnqjhs!19sChIJzdTxBWs-Gw0RrH76GoMKDZc?authuser=0&hl=pt-BR&rclk=1",No,
HI Lagos – Pousada de Juventude,https://www.pousadasjuventude.pt/pt/pousadas/pousada-de-lagos/,+351282761970,"R. Lançarote de Freitas 50, 8600-605 Lagos, Portugal","3,8",,PT,R. Lançarote de Freitas 50,37.0990567,-8.6729425,"Albergue in Portimão, Portugal",https://www.google.com/maps/place/HI+Lagos+%E2%80%93+Pousada+de+Juventude/data=!4m10!3m9!1s0xd1b31cfbba77a0f:0x2fa4f9e93f3afb49!5m2!4m1!1i2!8m2!3d37.0990567!4d-8.6729425!16s%2Fg%2F1td7385d!19sChIJD3qnu88xGw0RSfs6P-n5pC8?authuser=0&hl=pt-BR&rclk=1,No,
Jupiter Algarve Hotel - Beach & Spa,http://www.jupiteralgarvehotel.com/,+351282470470,"Av. Tomás Cabreira 92, 8500-802 Portimão, Portugal","4,4",,PT,Av. Tomás Cabreira 92,37.1191643,-8.5368502,"Hotel Resort in Portimão, Portugal",https://www.google.com/maps/place/Jupiter+Algarve+Hotel+-+Beach+%26+Spa/data=!4m10!3m9!1s0xd1b28e2c6b62ced:0xdc15e7063a8d68eb!5m2!4m1!1i2!8m2!3d37.1191643!4d-8.5368502!16s%2Fg%2F1hf88hgwm!19sChIJ7Sy2xuIoGw0R62iNOgbnFdw?authuser=0&hl=pt-BR&rclk=1,No,
Hostel da Praia,,,"Av. Tomás Cabreira M, 8500-802 Portimão, Portugal","3,4",,PT,Av. Tomás Cabreira M,37.119271,-8.5391004,"Albergue in Portimão, Portugal",https://www.google.com/maps/place/Hostel+da+Praia/data=!4m10!3m9!1s0xd1b298bc29c39c1:0xecb14936f1b2da82!5m2!4m1!1i2!8m2!3d37.119271!4d-8.5391004!16s%2Fg%2F11l2fcnmmh!19sChIJwTmcwospGw0Rgtqy8TZJsew?authuser=0&hl=pt-BR&rclk=1,No,
Villa Termal das Caldas de Monchique Spa Resort,https://monchiquetermalresort.com/,+351282910910,"R. de Caldas de Monchique, 8550-232, Portugal","4,1",,PT,R. de Caldas de Monchique,37.2852451,-8.5536875,"Hotel Resort in Portimão, Portugal",https://www.google.com/maps/place/Villa+Termal+das+Caldas+de+Monchique+Spa+Resort/data=!4m10!3m9!1s0xd1b2174134954ff:0x4fd55d3aa98db471!5m2!4m1!1i2!8m2!3d37.2852451!4d-8.5536875!16s%2Fg%2F1tj9d811!19sChIJ_1RJE3QhGw0RcbSNqTpd1U8?authuser=0&hl=pt-BR&rclk=1,No,
Horta Grande Hostel,https://www.hoteisnew.com/horta-grande/,+351934759577,"Horta Grande - Tapada, 8300-033 Silves, Portugal","4,5",,PT,Horta Grande - Tapada,37.1862925,-8.4379906,"Albergue in Portimão, Portugal",https://www.google.com/maps/place/Horta+Grande+Hostel/data=!4m10!3m9!1s0xd1ad9cb01d62975:0x5e137fbe0993b91c!5m2!4m1!1i2!8m2!3d37.1862925!4d-8.4379906!16s%2Fg%2F11c5fyt0y5!19sChIJdSnWAcvZGg0RHLmTCb5_E14?authuser=0&hl=pt-BR&rclk=1,No,
Windy’s Guesthouse,,+351927796329,"Urbanização Vale da Telha, 8670-156 Aljezur, Portugal","4,9",,PT,Urbanização Vale da Telha,37.306075,-8.8432186,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Windy%E2%80%99s+Guesthouse/data=!4m10!3m9!1s0xd1b4100283f0dad:0xb2a1e858e6a46097!5m2!4m1!1i2!8m2!3d37.306075!4d-8.8432186!16s%2Fg%2F11x6xtcnp2!19sChIJrQ0_KABBGw0Rl2Ck5ljoobI?authuser=0&hl=pt-BR&rclk=1,No,
HI Braga – Pousada de Juventude,https://www.pousadasjuventude.pt/pt/pousadas/pousada-de-braga/,+351253148682,"R. de Santa Margarida 6, 4710-306 Braga, Portugal","3,8",,PT,R. de Santa Margarida 6,41.553952,-8.41718,"Hospedaria in Felgueiras, Portugal",https://www.google.com/maps/place/HI+Braga+%E2%80%93+Pousada+de+Juventude/data=!4m10!3m9!1s0xd24fe9522462783:0xb231a2c3ad2fd34a!5m2!4m1!1i2!8m2!3d41.553952!4d-8.41718!16s%2Fg%2F11cm_gx4gt!19sChIJgydGIpX-JA0RStMvrcOiMbI?authuser=0&hl=pt-BR&rclk=1,No,
rentalroomslagos.com,http://rentalroomslagos.com/,+351910438555,"R. José Afonso 27, 8600-601 Lagos, Portugal","5,0",,PT,R. José Afonso 27,37.0964541,-8.6734091,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/rentalroomslagos.com/data=!4m7!3m6!1s0xd1b31003dc79eed:0xd14d938c415df038!8m2!3d37.0964541!4d-8.6734091!16s%2Fg%2F11x1_jc8b2!19sChIJ7Z7HPQAxGw0ROPBdQYyTTdE?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Park Hotel Porto Valongo,,,"R. Regedor José Diogo 90, 4440-653 Valongo, Portugal","4,2",,PT,R. Regedor José Diogo 90,41.190375,-8.510654,"Hospedaria in Felgueiras, Portugal",https://www.google.com/maps/place/Park+Hotel+Porto+Valongo/data=!4m10!3m9!1s0xd24623ec0ac9dc7:0x4668f01b697f1011!5m2!4m1!1i2!8m2!3d41.190375!4d-8.510654!16s%2Fg%2F1tf4g9c6!19sChIJx52swD5iJA0RERB_aRvwaEY?authuser=0&hl=pt-BR&rclk=1,No,
Ocean View Lagos,https://www.oceanviewlagos.pt/pt,+351932152949,"R. das Armações de Pesca 21, 8600-553 Lagos, Portugal","4,2",,PT,R. das Armações de Pesca 21,37.0927363,-8.6833135,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Ocean+View+Lagos/data=!4m10!3m9!1s0xd1b31b8eb365045:0xd7aff6e3476c260f!5m2!4m1!1i2!8m2!3d37.0927363!4d-8.6833135!16s%2Fg%2F113f8_y_h!19sChIJRVA267gxGw0RDyZsR-P2r9c?authuser=0&hl=pt-BR&rclk=1,No,
Residencial Dom Manuel,https://www.facebook.com/dom.manuel.967,+351253598932,"Av. 5 de Outubro 18, 4820-115 Fafe, Portugal","3,9",,PT,Av. 5 de Outubro 18,41.4540596,-8.1708072,"Hospedaria in Felgueiras, Portugal",https://www.google.com/maps/place/Residencial+Dom+Manuel/data=!4m10!3m9!1s0xd24e866c1c901e7:0x77bd7eb74851cc8e!5m2!4m1!1i2!8m2!3d41.4540596!4d-8.1708072!16s%2Fg%2F1tfjxkvv!19sChIJ5wHJwWboJA0RjsxRSLd-vXc?authuser=0&hl=pt-BR&rclk=1,No,
Casa de Infesta,http://www.casadeinfesta.com/,+351918208167,"Rua Fundo de Vila 61, 4600-741 Amarante, Portugal","5,0",,PT,Rua Fundo de Vila 61,41.2329538,-8.0431875,"Hospedaria in Felgueiras, Portugal",https://www.google.com/maps/place/Casa+de+Infesta/data=!4m7!3m6!1s0xd24bbf9070fe1d7:0xac730ef43edcca75!8m2!3d41.2329538!4d-8.0431875!16s%2Fg%2F1vn__773!19sChIJ1-EPB_m7JA0RdcrcPvQOc6w?authuser=0&hl=pt-BR&rclk=1,No,Hospedaria
Jardim das Bagas,,+351965395130,"7CRW+J2, Monchique, Portugal","5,0",,PT,7CRW+J2,37.291516,-8.5549811,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Jardim+das+Bagas/data=!4m7!3m6!1s0xd1b21005d7a6db5:0x3593d242512584ea!8m2!3d37.291516!4d-8.5549811!16s%2Fg%2F11yzcttnvy!19sChIJtW16XQAhGw0R6oQlUULSkzU?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa Palmeira,http://galiahomes.com/,+33661049531,"Alto Carvoeiro 34, Carvoeiro, Portugal","4,0",,PT,Alto Carvoeiro 34,37.1079913,-8.4747402,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Casa+Palmeira/data=!4m7!3m6!1s0xd1ad624e9eaf12b:0x793456e7fef6da06!8m2!3d37.1079913!4d-8.4747402!16s%2Fg%2F11f7b3gl8c!19sChIJK_Hq6STWGg0RBtr2_udWNHk?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Hotel Lagos,,,"R. Prof. Correia Abreu 180, 8600-613 Lagos, Portugal","5,0",1,PT,R. Prof. Correia Abreu 180,37.0934321,-8.6707454,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Hotel+Lagos/data=!4m7!3m6!1s0xd1b31d4c10273b9:0xcb086dc8babd416d!8m2!3d37.0934321!4d-8.6707454!16s%2Fg%2F11vb6f177n!19sChIJuXMCwdQxGw0RbUG9ushtCMs?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa Amarela,http://www.hometocasa.pt/,,"R. Primeiro de Maio 8, 8600-754 Lagos, Portugal","5,0",,PT,R. Primeiro de Maio 8,37.1020446,-8.6743077,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Casa+Amarela/data=!4m7!3m6!1s0xd1b310055936a95:0x3e09f81b5d39959e!8m2!3d37.1020446!4d-8.6743077!16s%2Fg%2F11z9n3m_2b!19sChIJlWqTVQAxGw0RnpU5XRv4CT4?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Lagos,,,"R. Maria Horta Taquelim Veiga 7, 8600-543 Lagos, Portugal","5,0",,PT,R. Maria Horta Taquelim Veiga 7,37.1024094,-8.6834626,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Lagos/data=!4m7!3m6!1s0xd1b31e0f13d6de3:0x135e0ef8f6c82cee!8m2!3d37.1024094!4d-8.6834626!16s%2Fg%2F11s0_4r1_l!19sChIJ42098eAxGw0R7izI9vgOXhM?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Golden House,,,"Urbanizacao ALGARVESOL, R. da Pedra Bloco 2 1A, 8500-815 Portimão, Portugal","5,0",,PT,R. da Pedra Bloco 2 1A,37.1367255,-8.4569891,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Golden+House/data=!4m7!3m6!1s0xd1ad77b21788d27:0xbc5d57fcb10d3e7c!8m2!3d37.1367255!4d-8.4569891!16s%2Fg%2F11j19qwtgc!19sChIJJ414IXvXGg0RfD4NsfxXXbw?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa 8,https://www.luz-bay.com/,,"R. Direita 8, 8600-176 Luz, Portugal","5,0",1,PT,R. Direita 8,37.0885645,-8.7286595,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Casa+8/data=!4m7!3m6!1s0xd1b31006c8d465f:0x29a8a954c004f960!8m2!3d37.0885645!4d-8.7286595!16s%2Fg%2F11npt6kk_7!19sChIJX0aNbAAxGw0RYPkEwFSpqCk?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
MEU HOTEL Porto Gandra,http://www.meuhotel.pt/,+351224156282,"R. Central da Gandra 1460, 4585-116 Gandra, Portugal","4,3",,PT,R. Central da Gandra 1460,41.185254,-8.4487286,"Hotel de 3 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/MEU+HOTEL+Porto+Gandra/data=!4m10!3m9!1s0xd2489bbfaac3feb:0x2138d05148d2c68f!5m2!4m1!1i2!8m2!3d41.185254!4d-8.4487286!16s%2Fg%2F11sz18058s!19sChIJ6z-s-ruJJA0Rj8bSSFHQOCE?authuser=0&hl=pt-BR&rclk=1,No,
Casasuul Alvor,https://coral-reef-diving-hotel.eu/casasuul-alvor-portugal,,"Rua da Nau Edificio D, 1º 105, Torralta, 8500-001 Alvor, Portugal","5,0",1,PT,Torralta,37.1235533,-8.588639,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Casasuul+Alvor/data=!4m10!3m9!1s0xd1b2f006b9b6fc7:0xfa70b7e749e104a9!5m2!4m1!1i2!8m2!3d37.1235533!4d-8.588639!16s%2Fg%2F11y19hlb0k!19sChIJx2-bawAvGw0RqQThSee3cPo?authuser=0&hl=pt-BR&rclk=1,No,
Basto Vila Hotel,https://sites.google.com/view/basto-vila-hotel/,+351253053067,"Cabeceiras de Basto, Portugal","4,3",,PT,Cabeceiras de Basto,41.5118101,-7.9874313,"Hotel de 3 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/Basto+Vila+Hotel/data=!4m10!3m9!1s0xd24daee6dda13bf:0xb7e1d1058d93ff63!5m2!4m1!1i2!8m2!3d41.5118101!4d-7.9874313!16s%2Fg%2F11f087xlky!19sChIJvxPabe7aJA0RY_-TjQXR4bc?authuser=0&hl=pt-BR&rclk=1,No,
Alojamento Local Casa do Mocho,http://villarentals.com.pt/,+351917824475,"R. Abel Figueiredo Luis 259, 8600-359 Lagos, Portugal","5,0",1,PT,R. Abel Figueiredo Luis 259,37.108124,-8.6836005,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Alojamento+Local+Casa+do+Mocho/data=!4m7!3m6!1s0xd1b304ac0e590ff:0x471f9ac4228029ef!8m2!3d37.108124!4d-8.6836005!16s%2Fg%2F11hcnglsm6!19sChIJ_5DlwEowGw0R7ymAIsSaH0c?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa Funchal,http://zenergymushrooms.com/,,"Urbanização Quinta do Monte Funchal 8600, 8600-310 Lagos, Portugal","4,9",,PT,Urbanização Quinta do Monte Funchal 8600,37.1139544,-8.709333,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Casa+Funchal/data=!4m7!3m6!1s0xd1b31872374c4b3:0xeda4d11d6b8337db!8m2!3d37.1139544!4d-8.709333!16s%2Fg%2F11n0bh5ff4!19sChIJs8R0I4cxGw0R2zeDax3RpO0?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Hotel Moutados,http://grupomoutados.pt/,+351252312377,"Av. do Brasil 1223, 4760-010 Vila Nova de Famalicão, Portugal","4,0",,PT,Av. do Brasil 1223,41.4148338,-8.5032023,"Hotel de 3 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/Hotel+Moutados/data=!4m10!3m9!1s0xd2458664b9c09af:0xe203a48e7b07d335!5m2!4m1!1i2!8m2!3d41.4148338!4d-8.5032023!16s%2Fg%2F1hf4xz039!19sChIJrwmcS2ZYJA0RNdMHe46kA-I?authuser=0&hl=pt-BR&rclk=1,No,
Alvor,,,"Praceta Alto da Ria 2, 8500-013 Alvor, Portugal","5,0",1,PT,Praceta Alto da Ria 2,37.127261,-8.5937678,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Alvor/data=!4m10!3m9!1s0xd1b2f005cf36361:0x4d53f44aacca91b3!5m2!4m1!1i2!8m2!3d37.127261!4d-8.5937678!16s%2Fg%2F11wtwb1dz1!19sChIJYWPzXAAvGw0Rs5HKrEr0U00?authuser=0&hl=pt-BR&rclk=1,No,
VianasHome,,+351916917536,"R. das Vianas 190, 4600-758, Portugal","4,5",,PT,R. das Vianas 190,41.311166,-8.103517,"Hotel de 3 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/VianasHome/data=!4m10!3m9!1s0xd24bf88d40e48ed:0x7a5354403cc017ba!5m2!4m1!1i2!8m2!3d41.311166!4d-8.103517!16s%2Fg%2F11fy5664fl!19sChIJ7UgO1Ii_JA0RuhfAPEBUU3o?authuser=0&hl=pt-BR&rclk=1,No,
ÍSIS GUEST HOUSE,https://www.isisbraga.pt/,+351929076781,"R. Dom Paio Mendes n. 45, 4700-424 Braga, Portugal","4,7",,PT,R. Dom Paio Mendes n. 45,41.5497925,-8.4282018,"Hotel de 3 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/%C3%8DSIS+GUEST+HOUSE/data=!4m10!3m9!1s0xd24ff8275e0a023:0xa6832735c83317ce!5m2!4m1!1i2!8m2!3d41.5497925!4d-8.4282018!16s%2Fg%2F11h0_sbcgm!19sChIJI6DgdYL_JA0RzhczyDUng6Y?authuser=0&hl=pt-BR&rclk=1,No,
Casa Elza,,,"R. Canelas 28A, 8600-102 Luz, Portugal","5,0",,PT,R. Canelas 28A,37.100798,-8.7376861,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Casa+Elza/data=!4m7!3m6!1s0xd1b31446fa90613:0x87a77ad48f4af3b4!8m2!3d37.100798!4d-8.7376861!16s%2Fg%2F11v1837_wq!19sChIJEwapb0QxGw0RtPNKj9R6p4c?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa Rosa Sousa,https://rosasousa.pt/,+351255346620,"Praceta do Foral 84 - 90, 4610-124 Felgueiras, Portugal","4,6",,PT,Praceta do Foral 84 - 90,41.365191,-8.1994202,"Hotel de 3 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/Casa+Rosa+Sousa/data=!4m10!3m9!1s0xd24ebbe200bc5a5:0x9fc1024136663bd4!5m2!4m1!1i2!8m2!3d41.365191!4d-8.1994202!16s%2Fg%2F11c54gf2r2!19sChIJpcULIL7rJA0R1DtmNkECwZ8?authuser=0&hl=pt-BR&rclk=1,No,
Avairos Appartement 37,,,"R. dos Aveiros, 8200-294 Albufeira, Portugal","5,0",,PT,R. dos Aveiros,37.0843047,-8.2312988,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Avairos+Appartement+37/data=!4m7!3m6!1s0xd1acd002527e0f9:0xf6228ca9a50d5ec7!8m2!3d37.0843047!4d-8.2312988!16s%2Fg%2F11x6nvhtgm!19sChIJ-eAnJQDNGg0Rx14NpamMIvY?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
O Monte dos meus Tios,,,"4H98+JP, Lagoa, Portugal","5,0",1,PT,4H98+JP,37.1189939,-8.4328176,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/O+Monte+dos+meus+Tios/data=!4m7!3m6!1s0xd1ad7003423ab99:0xaa6af85b51095131!8m2!3d37.1189939!4d-8.4328176!16s%2Fg%2F11vwjxd9mg!19sChIJmasjNADXGg0RMVEJUVv4aqo?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa princ,,,"R. Cabeço Esteves 40, 8500-158, Portugal","5,0",1,PT,R. Cabeço Esteves 40,37.1854773,-8.5843864,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Casa+princ/data=!4m7!3m6!1s0xd1b25812b4f5977:0x8fc4830ecf11d2ec!8m2!3d37.1854773!4d-8.5843864!16s%2Fg%2F11p61v0xz1!19sChIJd1lPK4ElGw0R7NIRzw6DxI8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
